date,location,hour,weekday,is_weekend,occasion,temperature,rain_chance,metro_available,is_holiday,ride_demand
2019-04-29,Kukatpally,11,0,False,Regular Day,34.4,1,1,False,0.65
2020-10-26,Hitech City,20,0,False,Regular Day,28.0,0,1,False,0.24
2023-08-11,Banjara Hills,20,4,False,Regular Day,39.8,0,1,False,0.17
2023-07-20,Kukatpally,17,3,False,Regular Day,25.7,0,1,False,0.41
2023-08-12,Madhapur,16,5,True,Regular Day,26.7,1,1,True,0.86
2023-12-25,Gachibowli,22,0,False,Christmas,40.9,1,0,True,0.86
2023-09-22,Ameerpet,12,4,False,Regular Day,30.8,0,1,False,0.37
2021-12-25,Secunderabad,13,5,True,Christmas,21.3,1,1,True,1.0
2020-02-15,Ameerpet,19,5,True,Regular Day,27.8,1,1,True,1.0
2023-05-25,Hitech City,12,3,False,Regular Day,21.2,0,1,False,0.29
2019-08-19,Hitech City,16,0,False,Regular Day,34.9,0,1,False,0.33
2021-09-28,Madhapur,17,1,False,Regular Day,24.9,0,1,False,0.29
2019-11-15,Hitech City,8,4,False,Regular Day,23.7,1,1,False,0.73
2023-03-07,Banjara Hills,10,1,False,Regular Day,34.2,0,1,False,0.32
2024-11-21,Ameerpet,10,3,False,Regular Day,28.1,0,0,False,0.38
2019-04-21,Hitech City,15,6,True,Ramzan,26.3,0,1,True,0.65
2023-05-20,Kukatpally,15,5,True,Regular Day,24.8,0,0,True,0.9
2023-09-12,Secunderabad,18,1,False,Regular Day,27.3,0,1,False,0.33
2019-06-14,Ameerpet,19,4,False,Regular Day,22.5,0,0,False,0.32
2020-08-09,Kukatpally,15,6,True,Regular Day,34.1,0,1,True,0.78
2019-02-16,Kukatpally,19,5,True,Regular Day,42.0,1,1,True,0.99
2021-08-17,Secunderabad,9,1,False,Regular Day,31.6,1,1,False,0.72
2024-01-29,Banjara Hills,23,0,False,Regular Day,36.3,0,1,False,0.36
2023-02-05,Gachibowli,22,6,True,Regular Day,23.2,0,1,True,0.62
2021-08-16,Gachibowli,6,0,False,Regular Day,23.2,0,1,False,0.21
2020-10-02,Ameerpet,23,4,False,Regular Day,30.1,0,0,False,0.55
2021-10-02,Secunderabad,23,5,True,Regular Day,33.1,1,1,True,0.89
2020-07-27,Secunderabad,8,0,False,Regular Day,32.5,0,1,False,0.43
2019-05-28,Ameerpet,10,1,False,Regular Day,36.0,0,1,False,0.39
2019-12-23,Ameerpet,21,0,False,Regular Day,24.7,1,1,False,0.56
2021-06-07,Secunderabad,12,0,False,Regular Day,20.6,0,1,False,0.32
2020-09-18,Banjara Hills,20,4,False,Regular Day,26.1,0,1,False,0.35
2024-04-05,Banjara Hills,10,4,False,Regular Day,29.0,0,1,False,0.33
2024-11-25,Hitech City,10,0,False,Regular Day,23.9,0,1,False,0.55
2020-09-11,Gachibowli,6,4,False,Regular Day,24.5,0,1,False,0.33
2021-12-05,Kukatpally,19,6,True,Regular Day,32.5,1,1,True,0.92
2019-11-15,Ameerpet,9,4,False,Regular Day,20.1,0,1,False,0.43
2023-05-05,Kukatpally,23,4,False,Regular Day,20.1,0,0,False,0.45
2021-12-16,Gachibowli,13,3,False,Regular Day,38.2,0,1,False,0.23
2021-12-05,Banjara Hills,5,6,True,Regular Day,30.9,1,1,True,0.93
2023-07-14,Madhapur,19,4,False,Regular Day,36.0,0,1,False,0.38
2020-12-03,Gachibowli,11,3,False,Regular Day,29.8,1,1,False,0.6
2020-01-16,Kukatpally,20,3,False,Regular Day,20.7,0,1,False,0.25
2024-09-01,Banjara Hills,5,6,True,Regular Day,24.8,0,1,True,0.69
2024-12-14,Hitech City,18,5,True,Regular Day,34.0,0,1,True,0.91
2021-02-16,Banjara Hills,11,1,False,Regular Day,26.3,0,1,False,0.24
2022-01-23,Banjara Hills,23,6,True,Regular Day,23.7,0,1,True,0.6
2023-10-30,Banjara Hills,7,0,False,Regular Day,29.6,0,1,False,0.3
2020-09-05,Secunderabad,17,5,True,Regular Day,28.8,0,1,True,0.89
2023-10-19,Banjara Hills,23,3,False,Regular Day,26.4,1,1,False,0.47
2022-04-25 19:55:20,malkajgiri,15,4,0.083,7.209,33.8,cloudy,4,0,5.0
2021-12-19,Gachibowli,6,6,True,Regular Day,15.5,0,1,True,0.59
2023-03-13,Madhapur,22,0,False,Regular Day,28.7,0,1,False,0.15
2020-03-14,Gachibowli,9,5,True,Regular Day,26.8,0,1,True,0.88
2022-10-15,Hitech City,22,5,True,Regular Day,30.0,0,1,True,0.78
2022-05-24,Secunderabad,8,1,False,Regular Day,39.1,1,0,False,0.72
2020-06-13,Secunderabad,17,5,True,Regular Day,22.0,0,1,True,0.82
2020-07-28,Ameerpet,14,1,False,Regular Day,38.1,0,1,False,0.5
2022-01-18,Banjara Hills,6,1,False,Regular Day,30.6,0,1,False,0.25
2023-08-01,Banjara Hills,23,1,False,Regular Day,22.3,0,1,False,0.31
2019-05-14,Ameerpet,20,1,False,Regular Day,24.5,0,1,False,0.38
2023-07-30,Secunderabad,9,6,True,Regular Day,25.3,1,1,True,1.0
2020-05-29,Gachibowli,14,4,False,Regular Day,25.8,0,0,False,0.18
2023-06-03,Madhapur,10,5,True,Regular Day,33.8,0,1,True,0.67
2020-11-01,Banjara Hills,17,6,True,Regular Day,34.8,0,1,True,0.7
2024-02-08,Secunderabad,16,3,False,Regular Day,30.1,0,1,False,0.34
2019-09-03,Banjara Hills,11,1,False,Regular Day,27.1,0,1,False,0.32
2023-04-25,Banjara Hills,22,1,False,Regular Day,16.6,0,1,False,0.33
2023-04-01,Madhapur,20,5,True,Regular Day,32.0,0,0,True,0.72
2020-05-10,Gachibowli,20,6,True,Regular Day,33.7,1,1,True,0.97
2024-10-15,Ameerpet,9,1,False,Regular Day,21.1,0,1,False,0.33
2024-05-26,Ameerpet,5,6,True,Regular Day,31.1,0,1,True,0.77
2022-12-23,Hitech City,15,4,False,Regular Day,26.9,0,1,False,0.49
2019-11-15,Banjara Hills,12,4,False,Regular Day,18.9,0,1,False,0.54
2020-03-28,Banjara Hills,21,5,True,Regular Day,28.5,0,0,True,0.66
2019-08-26,Gachibowli,14,0,False,Regular Day,23.0,1,1,False,0.35
2024-05-23,Hitech City,10,3,False,Regular Day,27.8,0,1,False,0.37
2020-07-18,Kukatpally,8,5,True,Regular Day,39.1,0,1,True,0.85
2020-04-26,Banjara Hills,19,6,True,Regular Day,30.1,0,1,True,0.75
2023-08-02,Ameerpet,10,2,False,Regular Day,24.9,0,1,False,0.53
2024-08-27,Hitech City,17,1,False,Regular Day,29.3,1,1,False,0.79
2019-06-16,Hitech City,18,6,True,Regular Day,35.4,0,1,True,0.93
2020-02-05,Banjara Hills,22,2,False,Regular Day,32.5,0,1,False,0.36
2020-03-21,Hitech City,20,5,True,Regular Day,30.2,1,1,True,0.86
2024-08-22,Banjara Hills,23,3,False,Regular Day,27.7,0,0,False,0.56
2022-04-07,Madhapur,14,3,False,Regular Day,33.4,0,0,False,0.45
2021-02-06,Kukatpally,19,5,True,Regular Day,25.9,0,1,True,0.83
2022-09-12,Kukatpally,9,0,False,Regular Day,31.8,0,1,False,0.29
2021-08-14,Gachibowli,12,5,True,Regular Day,32.2,0,0,True,0.67
2021-05-31,Gachibowli,22,0,False,Regular Day,28.9,0,0,False,0.38
2023-10-28,Banjara Hills,9,5,True,Regular Day,25.2,0,1,True,0.82
2020-07-08,Kukatpally,18,2,False,Regular Day,25.4,0,1,False,0.38
2019-09-21,Gachibowli,17,5,True,Regular Day,27.4,0,1,True,0.7
2021-12-22,Hitech City,12,2,False,Regular Day,30.1,0,1,False,0.4
2024-08-20,Secunderabad,13,1,False,Regular Day,33.5,0,1,False,0.23
2020-03-01,Secunderabad,20,6,True,Regular Day,36.0,0,1,True,0.67
2024-08-06,Hitech City,7,1,False,Regular Day,27.0,0,1,False,0.26
2022-03-03,Banjara Hills,10,3,False,Regular Day,25.2,0,1,False,0.38
2021-03-16,Madhapur,10,1,False,Regular Day,27.7,1,1,False,0.47
2023-08-04,Banjara Hills,7,4,False,Regular Day,36.7,0,1,False,0.26
2022-05-27,Banjara Hills,18,4,False,Regular Day,29.7,0,1,False,0.38
2023-09-27,Banjara Hills,14,2,False,Regular Day,29.5,0,1,False,0.25
2020-07-08,Gachibowli,15,2,False,Regular Day,29.2,0,1,False,0.33
2023-05-10,Gachibowli,11,2,False,Regular Day,24.1,0,1,False,0.36
2019-06-29,Hitech City,17,5,True,Regular Day,22.2,0,1,True,0.87
2024-07-14,Banjara Hills,11,6,True,Regular Day,36.3,0,1,True,0.72
2022-04-05,Hitech City,8,1,False,Regular Day,28.8,0,0,False,0.35
2021-05-08,Madhapur,16,5,True,Regular Day,30.0,0,1,True,0.55
2024-02-19,Ameerpet,14,0,False,Regular Day,29.7,0,0,False,0.27
2019-07-15,Banjara Hills,21,0,False,Regular Day,32.7,0,1,False,0.31
2020-01-05,Ameerpet,6,6,True,Regular Day,25.5,0,0,True,0.66
2022-06-12,Hitech City,6,6,True,Regular Day,27.5,0,1,True,0.67
2019-08-31,Gachibowli,22,5,True,Regular Day,31.2,0,1,True,0.74
2019-06-23,Kukatpally,15,6,True,Regular Day,26.8,0,1,True,0.77
2022-08-13,Ameerpet,20,5,True,Regular Day,29.0,0,0,True,0.68
2021-06-23,Ameerpet,9,2,False,Regular Day,31.1,0,1,False,0.26
2020-04-01,Hitech City,16,2,False,Regular Day,30.0,0,0,False,0.4
2022-04-10,Gachibowli,19,6,True,Regular Day,30.6,0,1,True,0.87
2019-12-21,Gachibowli,22,5,True,Regular Day,33.5,0,1,True,0.7
2022-02-04,Secunderabad,19,4,False,Regular Day,33.9,1,1,False,0.77
2021-10-28,Gachibowli,21,3,False,Regular Day,27.1,0,1,False,0.44
2021-08-16,Madhapur,20,0,False,Regular Day,33.3,1,1,False,0.56
2022-07-24,Madhapur,17,6,True,Regular Day,31.2,0,1,True,0.83
2023-06-18,Gachibowli,9,6,True,Regular Day,24.7,0,1,True,0.76
2022-08-01,Kukatpally,19,0,False,Regular Day,37.0,1,1,False,0.69
2024-08-27,Kukatpally,20,1,False,Regular Day,32.0,0,1,False,0.25
2023-04-19,Ameerpet,9,2,False,Regular Day,34.3,0,1,False,0.42
2022-03-17,Secunderabad,15,3,False,Regular Day,32.7,0,1,False,0.22
2020-07-23,Hitech City,17,3,False,Regular Day,32.8,0,1,False,0.38
2024-02-14,Kukatpally,15,2,False,Regular Day,28.2,0,0,False,0.38
2024-08-02 05:27:34,M@dhapur,20,Thu,0.407,2.52,36.4,drizzle,6,0,5.0
2022-04-18,Banjara Hills,13,0,False,Regular Day,25.7,0,1,False,0.32
2023-05-31,Ameerpet,11,2,False,Regular Day,36.0,1,1,False,0.57
2023-09-15,Kukatpally,17,4,False,Regular Day,22.6,1,1,False,0.45
2019-09-07,Hitech City,22,5,True,Regular Day,29.9,0,1,True,0.83
2019-07-28,Gachibowli,19,6,True,Regular Day,27.5,0,0,True,0.78
2019-02-25,Kukatpally,10,0,False,Regular Day,32.7,0,1,False,0.48
2020-04-02,Ameerpet,6,3,False,Regular Day,28.8,0,1,False,0.27
2024-08-28,Ameerpet,7,2,False,Regular Day,28.2,0,0,False,0.37
2024-10-03,Secunderabad,5,3,False,Regular Day,21.2,0,1,False,0.39
2021-04-13,Gachibowli,20,1,False,Regular Day,25.7,0,1,False,0.28
2020-08-18,Gachibowli,6,1,False,Regular Day,29.3,0,1,False,0.21
2019-09-07,Banjara Hills,7,5,True,Regular Day,27.2,0,1,True,0.59
2022-05-18,Gachibowli,13,2,False,Regular Day,31.7,0,1,False,0.24
2020-03-17,Madhapur,22,1,False,Regular Day,29.3,0,0,False,0.22
2019-02-05,Ameerpet,6,1,False,Regular Day,31.4,0,1,False,0.33
2020-02-24,Kukatpally,18,0,False,Regular Day,32.6,0,1,False,0.41
2022-09-23,Gachibowli,6,4,False,Regular Day,21.5,0,1,False,0.28
2023-07-01,Secunderabad,5,5,True,Regular Day,26.2,0,1,True,0.76
2023-12-13 23:23:43,Gachibowli,14,3,0.622,-0.836,27.8,light rain,8,0,4.0
2021-10-09,Hitech City,23,5,True,Regular Day,32.5,0,1,True,0.92
2023-01-29 19:21:11,Madhapur,13,1,0.533,6.764,21.5,drizzle,8,0,8.0
2022-08-17,Hitech City,23,2,False,Regular Day,29.2,0,1,False,0.25
2021-05-22,Hitech City,8,5,True,Regular Day,27.5,0,1,True,0.79
2024-09-02,Hitech City,16,0,False,Regular Day,31.0,1,1,False,0.77
2023-06-22 23:41:45,Madhapur,9,2,0.811,6.334,21.9,light rain,3,0,3.0
2019-02-18,Gachibowli,14,0,False,Regular Day,26.2,0,1,False,0.27
2023-09-01,Secunderabad,14,4,False,Regular Day,28.9,0,1,False,0.36
2020-04-02,Banjara Hills,12,3,False,Regular Day,28.5,1,1,False,0.58
2020-12-13,Madhapur,10,6,True,Regular Day,27.1,1,1,True,1.0
2019-11-19,Ameerpet,21,1,False,Regular Day,28.4,0,1,False,0.5
2019-12-12,Kukatpally,22,3,False,Regular Day,17.5,1,1,False,0.42
2022-02-19,Secunderabad,20,5,True,Regular Day,29.8,1,0,True,0.78
2024-01-03,Gachibowli,19,2,False,Regular Day,26.4,1,1,False,0.53
2024-10-18,Secunderabad,15,4,False,Regular Day,26.7,0,1,False,0.26
2024-11-19,Kukatpally,11,1,False,Regular Day,22.5,0,1,False,0.48
2023-05-21,Hitech City,16,6,True,Regular Day,30.3,0,1,True,0.55
2023-07-28,Kukatpally,10,4,False,Regular Day,30.7,0,1,False,0.53
2020-11-07,Ameerpet,18,5,True,Regular Day,23.1,0,1,True,0.78
2022-02-05,Ameerpet,18,5,True,Regular Day,19.8,1,1,True,1.0
2022-10-07,Madhapur,16,4,False,Regular Day,28.9,0,1,False,0.28
2022-04-18,Secunderabad,17,0,False,Regular Day,30.9,0,1,False,0.25
2019-10-25,Ameerpet,16,4,False,Regular Day,20.6,0,0,False,0.42
2023-08-08,Kukatpally,10,1,False,Regular Day,28.8,1,1,False,0.6
2024-03-10,Secunderabad,14,6,True,Regular Day,29.4,0,1,True,0.54
2020-07-19,Madhapur,10,6,True,Regular Day,40.7,0,1,True,0.77
2021-09-09,Ameerpet,21,3,False,Regular Day,29.5,0,1,False,0.26
2022-07-26,Banjara Hills,11,1,False,Regular Day,27.0,0,1,False,0.35
2021-12-26,Ameerpet,13,6,True,Regular Day,23.1,0,1,True,0.62
2022-12-22,Kukatpally,13,3,False,Regular Day,23.3,0,1,False,0.17
2020-11-01,Gachibowli,12,6,True,Regular Day,36.0,0,1,True,0.88
2023-04-08,Banjara Hills,16,5,True,Regular Day,36.1,0,1,True,0.69
2023-09-29,Gachibowli,21,4,False,Regular Day,24.3,0,1,False,0.36
2022-12-18,Madhapur,23,6,True,Regular Day,29.4,0,1,True,0.67
2023-03-23,Madhapur,13,3,False,Regular Day,28.5,0,1,False,0.19
2019-07-01,Ameerpet,15,0,False,Regular Day,31.7,0,1,False,0.21
2024-08-28,Madhapur,14,2,False,Regular Day,25.2,0,1,False,0.36
2022-03-05,Secunderabad,15,5,True,Regular Day,32.9,0,1,True,0.75
2020-02-27,Hitech City,18,3,False,Regular Day,23.0,0,1,False,0.42
2021-10-05,Banjara Hills,20,1,False,Regular Day,32.7,1,1,False,0.6
2022-04-07 08:04:02,S.R. Nagar,19,4,0.161,0.149,23.4,cloudy,5,0,5.0
2023-10-17,Banjara Hills,19,1,False,Regular Day,21.0,0,1,False,0.3
2022-11-04,Banjara Hills,20,4,False,Diwali,22.4,0,0,True,0.68
2022-08-17,Gachibowli,12,2,False,Regular Day,27.0,1,1,False,0.41
2023-11-20,Secunderabad,6,0,False,Regular Day,27.2,0,1,False,0.27
2022-03-08,Kukatpally,8,1,False,Holi,25.9,0,1,True,0.78
2021-04-28,Kukatpally,7,2,False,Regular Day,31.0,0,1,False,0.32
2019-10-07,Secunderabad,20,0,False,Regular Day,20.8,0,0,False,0.39
2024-03-12,Kukatpally,18,1,False,Regular Day,33.0,1,1,False,0.42
2024-12-07,Banjara Hills,14,5,True,Regular Day,26.0,0,1,True,0.61
2020-04-26,Gachibowli,8,6,True,Regular Day,33.1,0,1,True,0.8
2023-09-24,Hitech City,16,6,True,Regular Day,32.2,1,1,True,0.85
2023-03-15,Secunderabad,19,2,False,Regular Day,36.2,0,1,False,0.32
2024-11-01,Madhapur,20,4,False,Regular Day,23.1,1,1,False,0.62
2023-08-15,Kukatpally,14,1,False,Regular Day,28.5,0,1,False,0.3
2024-02-02,Secunderabad,7,4,False,Regular Day,31.1,1,1,False,0.42
2024-08-25,Kukatpally,12,6,True,Regular Day,31.4,1,1,True,1.0
2022-08-29,Gachibowli,21,0,False,Regular Day,28.9,1,1,False,0.42
2020-09-11,Secunderabad,14,4,False,Regular Day,24.6,0,1,False,0.38
2020-03-24,Banjara Hills,21,1,False,Regular Day,32.3,0,1,False,0.24
2022-11-27,Ameerpet,12,6,True,Regular Day,22.3,1,1,True,0.94
2023-05-28,Ameerpet,20,6,True,Regular Day,30.4,0,1,True,0.76
2024-07-13,Kukatpally,12,5,True,Regular Day,26.3,0,1,True,0.66
2019-05-11,Secunderabad,19,5,True,Regular Day,32.2,0,1,True,0.73
2021-12-23,Gachibowli,19,3,False,Regular Day,31.6,0,1,False,0.5
2019-01-07,Banjara Hills,22,0,False,Regular Day,31.5,0,1,False,0.23
2021-04-20,Gachibowli,7,1,False,Ramzan,35.2,1,1,True,0.99
2019-05-24,Banjara Hills,20,4,False,Regular Day,23.6,0,1,False,0.33
2022-07-14,Madhapur,14,3,False,Regular Day,30.5,0,1,False,0.22
2020-04-17,Gachibowli,8,4,False,Regular Day,36.6,0,1,False,0.34
2019-07-04,Ameerpet,8,3,False,Regular Day,29.1,0,1,False,0.52
2024-10-10,Hitech City,17,3,False,Regular Day,38.9,0,1,False,0.35
2022-06-16,Banjara Hills,7,3,False,Regular Day,22.6,0,0,False,0.41
2021-01-07,Ameerpet,17,3,False,Regular Day,33.4,0,1,False,0.1
2021-10-20,Kukatpally,15,2,False,Regular Day,25.7,0,1,False,0.23
2021-07-15,Madhapur,5,3,False,Regular Day,36.3,0,1,False,0.38
2023-10-01,Banjara Hills,22,6,True,Regular Day,29.7,0,1,True,0.71
2024-03-11,Hitech City,19,0,False,Regular Day,26.6,0,1,False,0.24
2023-02-25,Banjara Hills,23,5,True,Regular Day,34.2,0,0,True,0.57
2019-09-02,Banjara Hills,14,0,False,Regular Day,23.3,0,1,False,0.43
2022-08-16,Ameerpet,12,1,False,Regular Day,22.7,0,1,False,0.25
2022-07-02,Ameerpet,13,5,True,Regular Day,25.8,1,1,True,0.98
2023-05-13,Hitech City,8,5,True,Regular Day,24.1,0,1,True,0.85
2022-04-05,Madhapur,9,1,False,Regular Day,25.6,0,1,False,0.43
2023-08-11,Hitech City,20,4,False,Regular Day,23.5,0,1,False,0.32
2022-01-02,Kukatpally,5,6,True,Regular Day,43.8,0,1,True,0.89
2024-09-04,Secunderabad,9,2,False,Regular Day,33.1,0,1,False,0.37
2023-11-16,Madhapur,17,3,False,Regular Day,28.5,0,0,False,0.54
2024-01-29,Hitech City,18,0,False,Regular Day,30.2,0,1,False,0.28
2020-03-06,Banjara Hills,9,4,False,Regular Day,18.8,0,1,False,0.29
2019-03-10,Madhapur,11,6,True,Regular Day,36.5,0,1,True,0.7
2020-11-14,Kukatpally,19,5,True,Regular Day,27.4,0,0,True,0.7
2022-07-02,Banjara Hills,15,5,True,Regular Day,22.8,0,1,True,0.92
2022-11-08,Banjara Hills,10,1,False,Regular Day,27.6,0,1,False,0.34
2022-04-21,Kukatpally,5,3,False,Ramzan,27.7,1,0,True,0.97
2023-09-08,Madhapur,5,4,False,Regular Day,34.5,1,1,False,0.52
2022-01-10,Madhapur,15,0,False,Regular Day,29.4,0,1,False,0.38
2023-02-22,Madhapur,13,2,False,Regular Day,28.8,0,1,False,0.24
2020-05-02,Hitech City,20,5,True,Regular Day,30.5,0,1,True,0.77
2023-07-18,Gachibowli,7,1,False,Regular Day,27.6,0,1,False,0.31
2023-01-13 09:48:06,Mehdipatnam,15,0,,7.838,21.5,drizzle,2,0,12.0
2019-03-09,Secunderabad,19,5,True,Holi,31.0,0,0,True,0.76
2021-02-13,Secunderabad,15,5,True,Regular Day,23.3,0,1,True,0.8
2023-10-29,Ameerpet,10,6,True,Regular Day,37.9,0,1,True,0.69
2024-08-11,Hitech City,14,6,True,Regular Day,21.4,0,1,True,0.88
2022-09-26,Hitech City,5,0,False,Regular Day,30.3,1,1,False,0.57
2022-10-21,Secunderabad,6,4,False,Regular Day,20.5,0,0,False,0.42
2024-04-01,Kukatpally,12,0,False,Regular Day,33.3,0,1,False,0.35
2021-11-28,Madhapur,15,6,True,Regular Day,25.0,0,1,True,0.72
2024-03-09,Secunderabad,20,5,True,Holi,34.2,0,1,True,0.67
2023-08-14,Kukatpally,20,0,False,Regular Day,30.0,0,1,False,0.42
2022-10-18 19:23:49,Ameerpet,9,0,-0.145,5.233,30.5,drizzle,5,0,6.0
2020-06-30,Banjara Hills,14,1,False,Regular Day,37.2,0,1,False,0.36
2024-08-16,Kukatpally,20,4,False,Regular Day,29.1,1,1,False,0.53
2020-07-30,Kukatpally,5,3,False,Regular Day,25.7,0,1,False,0.25
2022-10-07,Kukatpally,15,4,False,Regular Day,26.2,0,1,False,0.43
2024-06-04 13:50:56,Gachibowli,9,4,0.555,2.134,17.7,light rain,4,0,2.0
2022-01-24,Hitech City,23,0,False,Regular Day,27.0,0,0,False,0.38
2019-08-28,Secunderabad,21,2,False,Regular Day,27.0,0,1,False,0.42
2023-02-21,Kukatpally,10,1,False,Regular Day,34.6,1,1,False,0.5
2021-09-21,Secunderabad,22,1,False,Regular Day,37.1,0,1,False,0.33
2022-09-28,Kukatpally,17,2,False,Regular Day,23.8,1,1,False,0.78
2023-09-26,Hitech City,7,1,False,Regular Day,35.2,1,1,False,0.44
2019-05-13,Ameerpet,9,0,False,Regular Day,31.7,0,1,False,0.31
2023-11-06,Madhapur,21,0,False,Regular Day,32.1,0,0,False,0.44
2019-10-11,Gachibowli,6,4,False,Regular Day,22.1,0,1,False,0.21
2021-11-19,Ameerpet,21,4,False,Regular Day,35.0,0,1,False,0.04
2022-06-27,Kukatpally,6,0,False,Regular Day,34.4,0,1,False,0.18
2024-10-17,Secunderabad,18,3,False,Regular Day,27.9,0,1,False,0.36
2022-03-23,Hitech City,18,2,False,Regular Day,30.9,0,1,False,0.51
2024-11-03,Ameerpet,10,6,True,Regular Day,31.9,0,1,True,0.9
2019-12-01,Secunderabad,6,6,True,Regular Day,35.2,0,1,True,0.74
2019-03-15,Madhapur,6,4,False,Regular Day,28.5,1,1,False,0.42
2023-07-28,Hitech City,5,4,False,Regular Day,34.0,1,1,False,0.58
2024-07-06,Hitech City,21,5,True,Regular Day,26.3,0,1,True,0.73
2019-04-02,Banjara Hills,17,1,False,Regular Day,36.2,0,1,False,0.29
2019-07-27,Secunderabad,23,5,True,Regular Day,35.2,0,0,True,0.66
2019-03-19,Gachibowli,15,1,False,Regular Day,29.5,0,1,False,0.34
2020-04-27,Banjara Hills,5,0,False,Regular Day,29.5,0,1,False,0.38
2024-05-18,Ameerpet,5,5,True,Regular Day,17.6,1,1,True,0.98
2022-08-29,Hitech City,19,0,False,Regular Day,29.7,0,1,False,0.35
2020-10-11,Gachibowli,5,6,True,Regular Day,35.6,0,1,True,0.71
2024-09-10,Hitech City,8,1,False,Regular Day,35.1,0,1,False,0.45
2024-02-25,Banjara Hills,12,6,True,Regular Day,28.5,0,1,True,0.74
2020-09-10,Kukatpally,13,3,False,Regular Day,22.3,0,1,False,0.38
2022-05-13,Secunderabad,23,4,False,Regular Day,22.9,1,0,False,0.4
2019-02-06,Gachibowli,17,2,False,Regular Day,42.6,1,1,False,0.55
2023-02-06,Hitech City,22,0,False,Regular Day,30.0,0,1,False,0.2
2022-04-20,Kukatpally,9,2,False,Ramzan,36.8,1,1,True,1.0
2022-11-19,Gachibowli,9,5,True,Regular Day,35.5,1,1,True,1.0
